"";"full_id";"gender";"stadi1";"stadi2";"stadi3";"stadi4";"stadi5";"stadi6";"stadi7";"stadi8";"stadi9";"stadi10";"stadi11";"stadi12";"stadi13";"stadi14";"stadi15";"stadi16";"stadi17";"stadi18";"stadi19";"stadi20";"rse1";"rse2";"rse3";"rse4";"rse5";"rse6";"rse7";"rse8";"rse9";"rse10";"apq26";"apq28";"apq35";"apq40";"rse2.r";"rse5.r";"rse6.r";"rse8.r";"rse9.r";"stadi3.r";"stadi7.r";"stadi11.r";"stadi15.r";"stadi19.r";"apq40.r";"depression";"angst";"selbstwert";"strafen";"negative_affect";"negative_affect_z";"selbstwert_z"
"476";2188;"Männlich";1;1;4;1;1;1;3;1;1;3;4;1;1;1;3;1;1;1;3;1;4;1;4;4;2;1;4;1;1;5;1;1;4;4;5;4;5;5;5;1;2;1;2;2;2;1,3;1,2;4,1;2;2,5;-1,63412862369559;0,628864213496472
"477";2189;"Weiblich";2;2;3;1;2;2;3;2;2;2;3;1;2;2;3;1;2;2;3;NA;3;3;5;5;1;2;5;1;1;4;1;1;1;4;3;5;4;5;5;2;2;2;2;2;2;1,66666666666667;2;4;1,25;3,66666666666667;-0,518582827846215;0,469066392608003
"478";2190;"Weiblich";2;3;2;3;3;3;3;2;2;2;3;2;2;3;2;2;2;2;2;2;2;2;3;3;2;3;2;2;4;3;1;2;3;5;4;4;3;4;2;3;2;2;3;3;1;2,4;2,4;2,8;1,75;4,8;0,565090230978886;-1,44850745805364
"479";2191;"Weiblich";3;3;3;2;3;2;2;2;3;3;2;2;2;3;2;2;3;3;2;2;4;2;4;4;3;3;4;4;2;3;2;1;4;2;4;3;3;2;4;2;3;3;3;3;4;2,4;2,8;3,7;2,75;5,2;0,947563075270098;-0,0103270700574068
"480";2192;"Männlich";1;1;2;1;2;2;3;1;2;2;2;1;2;2;3;1;2;2;3;1;3;2;3;3;3;1;3;2;1;4;2;1;1;4;4;3;5;4;5;3;2;3;2;2;2;1,7;1,8;3,5;1,5;3,5;-0,677946512967557;-0,329922711834347
"481";2193;"Weiblich";3;3;2;2;2;3;4;3;3;2;3;2;1;3;2;4;2;3;4;2;5;4;3;5;4;5;3;4;5;4;3;3;2;3;2;2;1;2;1;3;1;2;3;1;3;2,3;2,5;3;2,75;4,8;0,565090230978886;-1,1289118162767
"482";2194;"Weiblich";2;3;3;2;2;2;3;3;1;3;4;3;2;2;3;3;1;3;3;3;4;2;4;3;2;3;4;3;2;4;1;1;1;4;4;4;3;3;4;2;2;1;2;2;2;2,3;2,1;3,7;1,25;4,4;0,182617386687673;-0,0103270700574068
"483";2195;"Männlich";2;1;2;2;1;1;3;2;2;1;1;1;1;1;3;2;1;1;3;1;4;5;4;4;3;3;3;4;3;4;2;3;3;3;1;3;3;2;3;3;2;4;2;2;3;2,1;1,2;3,3;2,75;3,3;-0,869182935113164;-0,649518353611287
"484";2196;"Weiblich";1;2;4;1;1;2;3;1;1;2;3;1;1;1;4;1;1;1;3;1;4;1;5;5;1;1;5;1;1;5;1;1;1;5;5;5;5;5;5;1;2;2;1;2;1;1,3;1,3;4,5;1;2,6;-1,53851041262279;1,26805549705035
"485";2197;"Weiblich";4;3;2;4;4;3;2;3;2;2;2;3;2;2;2;3;3;3;2;2;3;2;4;3;2;2;4;2;2;4;2;1;1;5;4;4;4;4;4;3;3;3;3;3;1;3;2,8;3,6;1,25;5,8;1,52127234170692;-0,170124890945877
"486";2198;"Weiblich";2;3;2;2;2;2;3;2;2;2;3;2;2;3;2;2;3;3;2;3;3;3;4;3;4;3;2;3;4;3;3;3;3;4;3;2;3;3;2;3;2;2;3;3;2;2,4;2,4;2,8;2,75;4,8;0,565090230978886;-1,44850745805364
"487";2199;"Männlich";3;3;3;1;2;1;3;2;1;2;2;1;3;2;3;1;2;2;3;1;3;3;4;4;5;3;4;5;2;3;4;2;4;2;3;1;3;1;4;2;2;3;2;2;4;1,7;2,1;3,4;3,5;3,8;-0,391091879749148;-0,489720532722817
"488";2200;"Weiblich";2;3;2;2;2;2;3;1;2;2;2;2;3;2;3;1;2;2;2;2;3;2;4;4;2;3;4;2;1;4;1;1;1;4;4;4;3;4;5;3;2;3;2;3;2;2,1;2,2;3,7;1,25;4,3;0,0869991756148699;-0,0103270700574068
"489";2202;"Männlich";3;2;2;1;2;1;2;1;2;1;2;1;2;1;2;2;3;1;2;1;3;1;4;4;1;1;5;1;1;4;1;1;1;3;5;5;5;5;5;3;3;3;3;3;3;2,1;1,8;4,1;1,5;3,9;-0,295473668676344;0,628864213496472
"490";2203;"Weiblich";2;3;2;2;3;2;3;2;1;1;2;1;3;3;2;1;3;3;2;2;3;4;4;4;2;2;4;2;2;4;1;1;1;4;2;4;4;4;4;3;2;3;3;3;2;2,2;2,4;3,5;1,25;4,6;0,373853808833279;-0,329922711834347
"491";2204;"Weiblich";2;2;2;1;1;2;2;1;2;2;1;1;2;2;3;2;2;2;2;2;3;3;3;3;2;2;4;3;2;2;1;1;1;NA;3;4;4;3;4;3;3;4;2;3;NA;2,2;1,9;3,3;1;4,1;-0,104237246530738;-0,649518353611287
"492";2205;"Männlich";2;3;4;1;2;2;2;1;1;2;2;1;1;1;3;2;1;2;3;2;4;1;4;4;1;1;4;1;1;4;1;2;1;3;5;5;5;5;5;1;3;3;2;2;3;1,8;1,7;4,1;1,75;3,5;-0,677946512967557;0,628864213496472
"493";2206;"Weiblich";3;3;2;2;3;2;2;3;3;3;1;2;3;2;2;1;3;3;2;2;3;2;5;4;1;1;5;2;1;5;1;1;4;5;4;5;5;4;5;3;3;4;3;3;1;2,6;2,8;4,3;1,75;5,4;1,13879949741571;0,948459855273412
"494";2207;"Männlich";2;2;3;1;2;1;2;1;1;2;3;1;1;1;3;1;2;2;3;1;4;1;4;4;1;1;5;1;1;4;2;2;2;4;5;5;5;5;5;2;3;2;2;2;2;1,6;1,6;4,2;2;3,2;-0,964801146185967;0,788662034384943
"495";2208;"Männlich";2;3;4;1;2;2;4;2;2;3;2;1;2;2;3;2;1;3;4;1;5;1;5;4;2;1;4;2;1;5;3;1;3;5;5;4;5;4;5;1;1;3;2;1;1;1,5;2,2;4,4;2;3,7;-0,48671009082195;1,10825767616188
"496";2210;"Weiblich";3;3;3;2;2;3;3;2;3;2;3;2;3;3;3;2;2;3;3;2;3;2;4;3;2;2;3;1;2;3;1;1;2;5;4;4;4;5;4;2;2;2;2;2;1;2;2,7;3,3;1,25;4,7;0,469472019906083;-0,649518353611287
"497";2211;"Weiblich";3;2;2;2;3;2;2;3;3;2;2;3;3;3;2;3;3;3;2;3;2;4;3;3;3;3;3;3;4;3;1;1;1;4;2;3;3;3;2;3;3;3;3;3;2;2,9;2,7;2,7;1,25;5,6;1,33003591956131;-1,60830527894211
"498";2212;"Weiblich";2;3;4;1;2;1;4;1;2;2;2;1;2;2;4;1;1;2;4;1;5;1;5;5;1;1;5;1;1;5;1;1;1;5;5;5;5;5;5;1;1;3;1;1;1;1,2;1,9;4,6;1;3,1;-1,06041935725877;1,42785331793882
"499";2213;"Männlich";2;3;3;1;2;2;4;2;2;2;3;2;2;3;2;1;1;2;3;2;4;1;5;4;1;1;4;3;1;3;1;1;1;4;5;5;5;3;5;2;1;2;3;2;2;1,8;2,1;4,3;1,25;3,9;-0,295473668676344;0,948459855273412
"500";2214;"Männlich";4;4;3;3;4;4;4;4;4;4;NA;3;3;4;4;4;4;3;3;4;5;5;4;4;4;5;5;5;4;4;5;5;4;5;1;2;1;1;2;2;1;NA;1;2;1;2,66666666666667;3,8;3,3;3,75;6,46666666666667;2,15872708219228;-0,649518353611287
"501";2215;"Weiblich";3;2;2;3;2;3;NA;3;3;3;2;2;3;2;NA;NA;NA;NA;2;2;4;3;4;3;4;2;3;4;3;3;NA;NA;NA;NA;3;2;4;2;3;3;NA;3;NA;3;NA;2,71428571428571;2,625;3,3;NA;5,33928571428571;1,08074558355007;-0,649518353611287
"502";2216;"Männlich";3;2;2;1;2;2;3;2;1;2;3;2;1;1;2;2;2;3;3;2;3;2;4;2;3;2;3;2;2;2;3;2;4;2;4;3;4;4;4;3;2;2;3;2;4;2,1;1,9;3,1;3,25;4;-0,199855457603541;-0,969113995388227
"503";2217;"Männlich";4;3;4;3;4;3;3;2;4;4;3;4;3;3;3;4;3;3;4;3;5;5;4;4;5;5;4;4;2;4;5;5;3;5;1;1;1;2;4;1;2;2;2;1;1;2,4;3,4;3,2;3,5;5,8;1,52127234170692;-0,809316174499757
"504";2218;"Weiblich";3;1;3;4;4;2;4;4;3;4;4;NA;3;3;4;NA;2;2;4;1;5;1;5;4;1;1;4;4;3;5;5;5;5;4;5;5;5;2;3;2;1;1;1;1;2;1,875;2,7;4,5;4,25;4,575;0,349949256065078;1,26805549705035
"505";2219;"Weiblich";2;3;4;1;2;3;4;2;3;3;4;1;2;2;3;1;2;3;4;2;5;3;5;4;3;2;2;4;2;5;3;4;4;5;3;3;4;2;4;1;1;1;2;1;1;1,3;2,5;3,9;3;3,8;-0,391091879749148;0,309268571719533
"506";2220;"Männlich";2;3;3;2;3;2;2;3;3;3;4;2;2;3;NA;2;1;2;4;2;5;4;5;3;2;4;4;3;3;3;3;2;3;3;2;4;2;3;3;2;3;1;NA;1;3;2;2,4;3,4;2,75;4,4;0,182617386687673;-0,489720532722817
"507";2221;"Männlich";2;4;4;2;2;2;3;2;3;3;3;2;3;2;3;3;2;2;2;2;3;5;3;4;4;3;5;5;4;3;2;3;4;3;1;2;3;1;2;1;2;2;2;3;3;2,1;2,5;3,1;3;4,6;0,373853808833279;-0,969113995388227
"508";2222;"Männlich";2;1;2;1;2;2;2;2;2;2;2;1;1;2;4;1;2;2;3;1;2;2;NA;3;2;3;3;2;2;2;3;3;3;3;4;4;3;4;4;3;3;3;1;2;3;1,8;1,8;3;3;3,6;-0,582328301894754;-1,1289118162767
"509";2224;"Männlich";1;2;3;1;1;1;3;1;2;2;2;1;1;1;3;1;1;2;3;1;4;1;4;4;1;NA;4;1;1;4;1;1;1;4;5;5;NA;5;5;2;2;3;2;2;2;1,6;1,4;4;1,25;3;-1,15603756833157;0,469066392608003
"510";2225;"Weiblich";2;2;4;1;2;2;4;1;2;2;3;1;2;1;3;1;1;2;4;1;5;2;4;5;1;3;5;2;2;5;1;2;1;5;4;5;3;4;4;1;1;2;2;1;1;1,2;1,8;4,2;1,25;3;-1,15603756833157;0,788662034384943
"511";2226;"Weiblich";3;3;3;3;3;2;2;3;3;3;2;2;4;3;2;3;4;4;3;3;2;5;2;2;3;5;2;4;4;1;1;1;1;5;1;3;1;2;2;2;3;3;3;2;1;2,7;3,2;2;1;5,9;1,61689055277972;-2,7268900251614
"512";2227;"Weiblich";3;3;4;1;3;2;3;1;2;2;3;1;2;1;3;1;2;3;3;2;4;1;4;4;1;2;4;1;1;4;1;1;1;3;5;5;4;5;5;1;2;2;2;2;3;1,5;2,3;4;1,5;3,8;-0,391091879749148;0,469066392608003
"513";2228;"Weiblich";1;2;2;1;1;2;2;1;1;3;2;1;1;1;3;1;1;2;2;1;4;1;5;5;1;2;5;1;1;4;1;1;1;5;5;5;4;5;5;3;3;3;2;3;1;1,9;1,5;4,3;1;3,4;-0,773564724040361;0,948459855273412
"514";2229;"Männlich";1;2;4;1;1;4;4;4;1;3;3;1;1;1;4;1;1;1;3;1;3;4;3;4;4;5;5;4;4;4;5;3;3;4;2;2;1;2;2;1;1;2;1;2;2;1,5;1,6;3;3,25;3,1;-1,06041935725877;-1,1289118162767
"515";2230;"Weiblich";4;4;2;2;3;3;2;3;2;3;2;2;2;3;2;1;3;3;2;2;5;1;5;5;1;1;5;1;1;3;1;1;1;5;5;5;5;5;5;3;3;3;3;3;1;2,5;3;4,4;1;5,5;1,23441770848851;1,10825767616188
"516";2231;"Weiblich";2;2;3;1;2;2;3;2;2;2;2;2;2;2;3;2;2;2;3;2;4;3;4;3;2;3;4;2;2;3;1;2;2;3;3;4;3;4;4;2;2;3;2;2;3;2;2;3,4;2;4;-0,199855457603541;-0,489720532722817
"517";2232;"Männlich";2;2;4;1;2;2;4;1;1;1;3;1;1;1;4;1;1;1;3;1;4;1;5;5;1;1;5;1;1;5;2;1;3;5;5;5;5;5;5;1;1;2;1;2;1;1,2;1,4;4,5;1,75;2,6;-1,53851041262279;1,26805549705035
"518";2233;"Männlich";3;3;3;2;2;2;3;4;2;3;3;3;2;2;3;2;2;3;3;3;5;3;5;5;3;3;5;3;1;4;4;3;3;2;3;3;3;3;5;2;2;2;2;2;4;2,4;2,4;4,1;3,5;4,8;0,565090230978886;0,628864213496472
"519";2234;"Männlich";2;3;2;3;2;2;3;3;1;2;3;2;3;2;3;2;1;2;2;2;3;5;4;3;4;4;4;4;4;2;1;1;1;5;1;2;2;2;2;3;2;2;2;3;1;2,4;2;2,7;1;4,4;0,182617386687673;-1,60830527894211
"520";2235;"Männlich";1;2;4;1;4;2;4;2;1;3;1;2;3;4;2;2;1;2;4;2;4;5;4;4;3;4;3;4;2;5;5;4;2;3;1;3;2;2;4;1;1;4;3;1;3;1,9;2,3;3,4;3,5;4,2;-0,00861903545793479;-0,489720532722817
"521";2236;"Männlich";4;4;2;2;4;3;2;4;3;3;2;2;4;3;2;3;3;4;2;2;3;4;4;4;3;4;3;4;4;3;4;3;4;4;2;3;2;2;2;3;3;3;3;3;2;2,8;3,5;3;3,25;6,3;1,99936339707094;-1,1289118162767
"522";2237;"Weiblich";3;4;2;4;3;4;2;4;3;4;2;3;3;4;2;1;3;4;2;2;2;4;3;3;2;3;3;4;4;2;1;1;1;4;2;4;3;2;2;3;3;3;3;3;2;2,9;3,5;2,8;1,25;6,4;2,09498160814374;-1,44850745805364
"523";2238;"Weiblich";3;3;2;3;3;4;2;3;2;3;1;2;3;2;2;2;4;3;1;3;3;4;5;4;3;4;4;4;4;3;1;1;1;5;2;3;2;2;2;3;3;4;3;4;1;3;3;3,2;1;6;1,71250876385253;-0,809316174499757
"524";2239;"Männlich";2;3;2;1;3;1;2;3;1;2;3;3;4;2;3;2;3;2;2;1;3;4;2;3;4;2;3;4;4;5;3;4;3;1;2;2;4;2;2;3;3;2;2;3;5;2,3;2,3;3;3,75;4,6;0,373853808833279;-1,1289118162767
"525";2240;"Weiblich";3;4;4;3;3;3;4;2;NA;3;3;3;3;NA;4;3;3;2;2;2;4;5;5;5;4;4;4;5;3;3;4;5;3;4;1;2;2;1;3;1;1;2;1;3;2;2,1;3;3,4;3,5;5,1;0,851944864197295;-0,489720532722817
"526";2241;"Weiblich";2;2;3;1;2;1;4;1;1;2;3;1;1;1;3;1;1;1;3;1;4;1;2;3;2;3;4;4;2;3;1;1;1;3;5;4;3;2;4;2;1;2;2;2;3;1,4;1,4;3,6;1,5;2,8;-1,34727399047718;-0,170124890945877
"527";2242;"Männlich";2;2;3;2;2;2;3;2;2;2;2;1;2;1;3;2;2;3;2;2;4;3;3;4;2;2;5;3;3;4;2;1;3;4;3;4;4;3;3;2;2;3;2;3;2;2,1;2;3,7;2;4,1;-0,104237246530738;-0,0103270700574068
"528";2244;"Weiblich";2;2;3;2;1;3;3;1;1;1;3;1;1;1;3;2;1;2;3;2;3;1;5;5;3;1;5;1;1;4;1;2;1;1;5;3;5;5;5;2;2;2;2;2;5;1,8;1,5;4,1;2,25;3,3;-0,869182935113164;0,628864213496472
"529";2245;"Weiblich";3;3;2;3;3;3;3;3;3;2;3;2;3;2;3;2;4;4;3;2;3;3;3;4;3;4;3;4;4;3;2;3;4;3;3;3;2;2;2;3;2;2;2;2;3;2,3;3;3;3;5,3;1,0431812863429;-1,1289118162767
"530";2246;"Weiblich";3;4;4;1;3;2;4;2;2;2;3;2;2;2;4;2;2;2;4;2;4;2;4;4;1;1;5;1;1;4;1;1;1;5;4;5;5;5;5;1;1;2;1;1;1;1,5;2,4;4,1;1;3,9;-0,295473668676344;0,628864213496472
"531";2247;"Weiblich";2;2;3;2;1;1;4;2;3;3;3;2;2;1;3;2;2;2;3;1;4;3;3;3;2;1;4;2;1;4;1;1;3;3;3;4;5;4;5;2;1;2;2;2;3;1,8;1,9;3,7;2;3,7;-0,48671009082195;-0,0103270700574068
"532";2248;"Weiblich";2;3;3;2;3;2;3;2;3;2;2;2;2;2;3;2;2;3;3;2;4;4;4;3;2;2;4;3;2;4;1;1;1;5;2;4;4;3;4;2;2;3;2;2;1;2,1;2,4;3,6;1;4,5;0,278235597760476;-0,170124890945877
"533";2249;"Weiblich";3;4;1;3;4;3;1;4;2;4;1;3;4;3;2;3;3;4;1;2;3;2;4;3;2;2;3;3;2;4;2;3;2;5;4;4;4;3;4;4;4;4;3;4;1;3,4;3,4;3,6;2;6,8;2,47745445243495;-0,170124890945877
"534";2250;"Männlich";2;2;3;2;2;2;4;1;2;2;1;1;1;1;3;1;1;2;3;2;5;1;4;5;2;1;5;2;1;5;1;2;4;3;5;4;5;4;5;2;1;4;2;2;3;1,8;1,7;4,5;2,5;3,5;-0,677946512967557;1,26805549705035
"535";2251;"Weiblich";3;4;2;2;4;3;2;4;3;3;2;4;1;4;2;4;3;3;1;3;2;4;4;4;3;4;5;5;4;2;1;1;1;5;2;3;2;1;2;3;3;3;3;4;1;3,3;3,1;3,1;1;6,4;2,09498160814374;-0,969113995388227
"536";2252;"Weiblich";2;1;3;1;2;1;3;1;1;2;3;2;2;2;3;1;2;2;3;1;3;2;4;4;2;1;5;1;1;2;1;1;1;5;4;4;5;5;5;2;2;2;2;2;1;1,6;1,7;3,7;1;3,3;-0,869182935113164;-0,0103270700574068
"537";2253;"Männlich";1;2;3;1;1;1;3;1;1;2;3;1;1;1;3;1;1;3;NA;1;4;1;4;4;1;1;3;1;1;4;1;1;1;3;5;5;5;5;5;2;2;2;2;NA;3;1,44444444444444;1,4;4;1,5;2,84444444444444;-1,30477700777816;0,469066392608003
"538";2254;"Weiblich";3;3;2;1;3;1;2;3;2;2;2;2;3;2;2;2;2;2;2;2;3;3;4;4;3;3;4;1;2;3;1;1;1;4;3;3;3;5;4;3;3;3;3;3;2;2,5;2,3;3,2;1,25;4,8;0,565090230978886;-0,809316174499757
"539";2255;"Weiblich";2;2;1;4;4;2;2;2;2;2;1;2;4;2;3;1;2;1;2;1;1;5;5;1;5;5;1;5;5;1;1;1;1;5;1;1;1;1;1;4;3;4;2;3;1;2,6;2,3;1,8;1;4,9;0,660708442051689;-3,04648566693834
"540";2256;"Männlich";2;3;3;2;1;2;4;2;1;3;2;1;1;2;4;2;1;2;4;2;5;2;5;5;2;1;3;4;1;4;3;2;3;2;4;4;5;2;5;2;1;3;1;1;4;1,7;1,8;4,4;3;3,5;-0,677946512967557;1,10825767616188
"541";2257;"Männlich";1;2;4;1;1;1;4;1;1;1;3;1;1;1;4;1;1;1;4;1;5;1;4;4;1;1;4;2;1;5;1;1;1;3;5;5;5;4;5;1;1;2;1;1;3;1,1;1,1;4,4;1,5;2,2;-1,920983256914;1,10825767616188
"542";2258;"Weiblich";2;1;3;2;1;1;2;1;1;1;2;2;1;1;3;2;1;1;3;2;3;3;3;4;2;4;3;3;2;3;1;1;1;5;3;4;2;3;4;2;3;3;2;2;1;2,1;1,1;3,2;1;3,2;-0,964801146185967;-0,809316174499757
"543";2259;"Weiblich";2;1;3;1;2;2;3;1;2;2;3;1;3;2;3;1;2;2;3;2;4;2;3;4;1;1;3;3;1;4;1;1;1;5;4;5;5;3;5;2;2;2;2;2;1;1,6;2;4;1;3,6;-0,582328301894754;0,469066392608003
"544";2260;"Männlich";2;1;4;2;1;1;4;2;1;1;1;1;2;1;3;1;1;1;4;2;4;2;5;4;2;1;4;2;1;4;1;2;2;4;4;4;5;4;5;1;1;4;2;1;2;1,7;1,2;4,1;1,75;2,9;-1,25165577940438;0,628864213496472
"545";2261;"Weiblich";2;3;3;2;2;1;2;2;3;3;2;2;1;1;3;2;2;2;2;1;3;4;4;4;3;3;3;4;5;3;1;1;3;5;2;3;3;2;1;2;3;3;2;3;1;2,2;2;3;1,5;4,2;-0,00861903545793394;-1,1289118162767
"546";2262;"Weiblich";3;4;3;2;3;3;2;3;1;4;2;4;2;1;3;2;1;1;2;2;2;2;4;4;2;1;5;1;1;3;1;1;1;1;4;4;5;5;5;2;3;3;2;3;5;2,6;2,3;3,7;2;4,9;0,660708442051689;-0,0103270700574068
"547";2263;"Weiblich";3;1;4;1;2;1;4;2;1;1;4;1;1;1;4;1;2;1;4;1;5;2;3;5;5;1;3;1;1;5;1;1;1;5;4;1;5;5;5;1;1;1;1;1;1;1,1;1,4;3,7;1;2,5;-1,63412862369559;-0,0103270700574068
"548";2266;"Weiblich";2;2;3;2;2;2;3;2;3;2;2;3;2;2;2;2;2;2;3;2;2;2;3;4;1;3;3;4;2;3;1;1;2;5;4;5;3;2;4;2;2;3;3;2;1;2,3;2,1;3,5;1,25;4,4;0,182617386687673;-0,329922711834347
"549";2267;"Männlich";2;2;4;1;2;1;4;2;3;3;4;2;2;1;4;2;2;1;4;2;5;1;5;5;3;1;5;3;1;5;3;3;3;3;5;3;5;3;5;1;1;1;1;1;3;1,4;1,9;4,6;3;3,3;-0,869182935113164;1,42785331793882
"550";2268;"Weiblich";1;2;4;1;2;1;4;1;1;2;3;1;2;2;4;1;1;2;4;1;4;1;5;5;1;1;5;3;1;4;1;1;1;5;5;5;5;3;5;1;1;2;1;1;1;1,1;1,6;4,6;1;2,7;-1,44289220154998;1,42785331793882
"551";2269;"Männlich";2;3;4;4;2;1;4;3;1;2;2;1;2;2;4;2;2;1;4;2;5;2;5;4;3;2;3;4;2;5;4;4;3;3;4;3;4;2;4;1;1;3;1;1;3;1,9;1,8;4,1;3,5;3,7;-0,48671009082195;0,628864213496472
"552";2270;"Männlich";2;2;3;1;2;2;3;2;2;2;3;2;2;3;2;2;2;1;2;1;4;2;2;3;3;2;4;4;3;4;1;1;1;2;4;3;4;2;3;2;2;2;3;3;4;2;2;3,5;1,75;4;-0,199855457603541;-0,329922711834347
"553";2271;"Weiblich";2;3;3;2;3;3;3;2;2;3;3;1;1;2;3;2;2;3;3;2;4;1;4;4;1;1;5;2;2;4;1;1;1;5;5;5;5;4;4;2;2;2;2;2;1;1,9;2,4;4,2;1;4,3;0,086999175614869;0,788662034384943
"554";2272;"Männlich";2;3;4;3;4;3;3;2;2;3;2;2;4;4;2;4;1;2;2;2;5;3;4;3;1;2;4;4;1;4;3;3;4;3;3;5;4;2;5;1;2;3;3;3;3;2,5;2,8;4,1;3,25;5,3;1,0431812863429;0,628864213496472
"555";2275;"Weiblich";2;3;3;1;2;2;3;2;2;3;2;1;3;2;3;1;1;3;3;2;5;1;5;5;1;1;5;1;1;5;1;1;1;5;5;5;5;5;5;2;2;3;2;2;1;1,8;2,3;4,6;1;4,1;-0,104237246530738;1,42785331793882
"556";2276;"Weiblich";4;4;4;1;4;3;3;2;4;4;3;3;3;4;2;3;4;4;2;3;5;4;5;5;5;5;5;5;4;5;1;1;1;5;2;1;1;1;2;1;2;2;3;3;1;2,3;3,8;3,6;1;6,1;1,80812697492533;-0,170124890945877
"557";2277;"Weiblich";3;2;3;3;3;3;3;3;3;3;3;3;3;2;3;2;3;4;3;2;4;4;4;4;5;4;4;4;4;5;2;1;2;5;2;1;2;2;2;2;2;2;2;2;1;2,3;2,9;3,2;1,5;5,2;0,947563075270098;-0,809316174499757
"558";2278;"Weiblich";3;3;2;2;3;2;2;3;1;1;1;2;2;1;2;2;3;2;1;2;5;1;4;4;2;2;4;5;1;3;1;1;1;5;5;4;4;1;5;3;3;4;3;4;1;2,8;2,1;4,3;1;4,9;0,660708442051689;0,948459855273412
"559";2279;"Männlich";2;3;3;1;1;3;3;2;1;3;2;1;2;3;2;1;2;3;3;2;4;2;4;4;2;1;4;2;1;4;1;2;1;4;4;4;5;4;5;2;2;3;3;2;2;1,9;2,3;4;1,5;4,2;-0,00861903545793479;0,469066392608003
"560";2280;"Weiblich";3;3;3;2;4;3;2;2;1;3;1;2;4;3;3;3;2;3;1;2;3;5;3;4;5;5;3;5;5;2;1;3;3;5;1;1;1;1;1;2;3;4;2;4;1;2,6;2,9;2,4;2;5,5;1,23441770848851;-2,08769874160752
"561";2281;"Weiblich";3;4;3;2;3;3;2;3;3;4;2;2;4;4;2;2;2;4;2;2;4;3;4;4;2;3;4;4;2;3;2;1;1;5;3;4;3;2;4;2;3;3;3;3;1;2,5;3,4;3,7;1,25;5,9;1,61689055277972;-0,0103270700574068
"562";2282;"Männlich";3;3;2;2;2;2;2;2;1;1;2;2;2;1;1;2;2;1;2;3;2;1;2;1;2;2;2;3;2;3;3;2;3;3;5;4;4;3;4;3;3;3;4;3;3;2,7;1,8;3;2,75;4,5;0,278235597760476;-1,1289118162767
"563";2283;"Männlich";3;4;3;2;2;2;3;2;2;3;2;4;2;3;2;4;2;3;3;2;3;2;4;4;2;1;4;3;1;4;1;1;1;5;4;4;5;3;5;2;2;3;3;2;1;2,6;2,6;4;1;5,2;0,947563075270099;0,469066392608003
"564";2284;"Männlich";2;2;3;1;2;2;3;1;1;2;2;1;1;1;3;1;1;2;3;1;4;2;4;3;3;1;5;3;1;4;1;1;1;5;4;3;5;3;5;2;2;3;2;2;1;1,6;1,6;4;1;3,2;-0,964801146185967;0,469066392608003
"565";2285;"Weiblich";3;3;3;2;3;3;1;3;4;2;1;4;4;4;2;4;1;2;3;3;4;4;4;4;4;4;4;4;4;4;4;4;5;3;2;2;2;2;2;2;4;4;3;2;3;3,1;2,9;3,2;4;6;1,71250876385253;-0,809316174499757
"566";2286;"Männlich";1;2;4;1;2;2;4;2;1;3;4;1;2;1;3;3;2;3;4;1;5;3;5;4;4;1;5;3;1;3;1;4;4;3;3;2;5;3;5;1;1;1;2;1;3;1,4;1,9;4;3;3,3;-0,869182935113164;0,469066392608003
"567";2287;"Weiblich";2;2;4;1;2;2;3;1;1;3;3;1;2;1;3;1;2;2;3;2;4;2;4;5;1;1;5;1;1;4;1;1;1;5;4;5;5;5;5;1;2;2;2;2;1;1,5;1,9;4,2;1;3,4;-0,773564724040361;0,788662034384943
"568";2288;"Weiblich";4;4;2;3;4;4;2;4;3;4;2;3;4;4;2;3;3;4;2;3;2;4;4;4;3;5;4;3;2;2;1;2;2;5;2;3;1;3;4;3;3;3;3;3;1;3,1;3,8;2,9;1,5;6,9;2,57307266350776;-1,28870963716517
"569";2289;"Männlich";2;2;4;1;2;2;3;2;2;1;3;2;2;2;4;3;2;2;3;2;5;3;4;4;3;2;4;5;2;4;2;1;2;1;3;3;4;1;4;1;2;2;1;2;5;1,8;1,9;4;2,5;3,7;-0,48671009082195;0,469066392608003
"570";2290;"Männlich";2;2;4;1;2;1;4;1;2;2;3;1;2;1;3;1;1;2;4;1;4;1;4;3;1;1;4;1;1;4;1;1;1;5;5;5;5;5;5;1;1;2;2;1;1;1,2;1,7;4;1;2,9;-1,25165577940438;0,469066392608003
"571";2291;"Weiblich";2;2;4;2;3;2;4;2;2;2;3;2;2;1;3;2;2;2;3;2;4;3;5;5;1;3;5;1;3;4;1;1;1;5;3;5;3;5;3;1;1;2;2;2;1;1,8;2;3,8;1;3,8;-0,391091879749148;0,149470750831063
"572";2292;"Männlich";3;3;2;2;3;2;3;2;2;2;2;2;3;2;3;1;2;2;3;2;4;2;4;4;2;2;4;2;2;4;1;1;1;5;4;4;4;4;4;3;2;3;2;2;1;2,1;2,4;3,8;1;4,5;0,278235597760476;0,149470750831063
"573";2293;"Männlich";2;2;3;2;3;3;2;1;2;3;2;2;3;3;3;1;1;3;2;2;4;1;4;4;2;1;5;1;1;3;1;1;1;3;5;4;5;5;5;2;3;3;2;3;3;2,1;2,5;4;1,5;4,6;0,373853808833279;0,469066392608003
