"";"full_id";"gender";"stadi1";"stadi5";"stadi9";"stadi13";"stadi17";"aqf1";"aqf2";"aqf3";"aqf4";"aqf5";"aqf6";"aqf7";"aqf8";"apq26";"apq28";"apq35";"apq40";"apq40.r";"emotionality";"hostility";"punishment";"emotionality_z";"hostility_z"
"586";2316;"Männlich";2;2;2;2;1;1;2;1;2;3;1;3;1;1;2;1;3;3;"1.8";"1.75";"1.75";-0,57705438768639;-0,638167580251481
"587";2317;"Männlich";2;NA;1;1;2;3;3;3;3;3;3;3;3;4;4;4;4;2;"1.5";"3";"3.5";-1,0834652533589;1,33355302675187
"588";2318;"Männlich";3;2;2;2;2;2;2;2;2;4;2;3;2;3;3;3;3;3;"2.2";"2.375";"3";0,0981600998769604;0,347692723250195
"589";2321;"Weiblich";3;2;2;1;2;1;2;2;1;3;1;1;1;1;1;1;5;1;"2";"1.5";"1";-0,239447143904715;-1,03251170165215
"590";2322;"Weiblich";2;3;2;2;2;1;2;1;1;1;1;1;1;1;1;1;5;1;"2.2";"1.125";"1";0,0981600998769604;-1,62402788375316
"591";2325;"Weiblich";3;4;3;4;4;3;3;3;2;2;2;2;2;1;1;1;5;1;"3.6";"2.375";"1";2,46141080634869;0,347692723250195
"592";2326;"Männlich";3;3;2;3;2;2;3;2;3;3;1;4;1;2;1;3;4;2;"2.6";"2.375";"2";0,77337458744031;0,347692723250195
"593";2327;"Männlich";3;3;4;3;2;2;3;3;3;3;4;4;3;4;4;4;3;3;"3";"3.125";"3.75";1,44858907500366;1,53072508745221
"594";2328;"Weiblich";3;2;2;1;2;1;2;2;1;3;1;3;1;1;2;1;3;3;"2";"1.75";"1.75";-0,239447143904715;-0,638167580251481
"595";2329;"Weiblich";2;2;2;2;3;4;3;2;2;3;2;3;1;2;2;2;5;1;"2.2";"2.5";"1.75";0,0981600998769604;0,54486478395053
"596";2331;"Männlich";2;3;2;2;1;3;3;3;2;3;3;3;3;5;4;2;4;2;"2";"2.875";"3.25";-0,239447143904715;1,13638096605154
"597";2332;"Weiblich";2;3;2;2;2;2;3;2;4;3;3;3;2;1;1;1;5;1;"2.2";"2.75";"1";0,0981600998769604;0,9392089053512
"598";2333;"Männlich";3;2;2;3;3;1;2;1;1;2;1;2;1;2;2;3;3;3;"2.6";"1.375";"2.5";0,77337458744031;-1,22968376235249
"599";2334;"Weiblich";2;2;1;1;1;4;3;3;2;2;3;NA;3;4;3;2;3;3;"1.4";"2.85714285714286";"3";-1,25226887524974;1,10821352880863
"600";2335;"Weiblich";2;1;1;1;1;1;3;2;1;1;1;1;1;1;1;2;3;3;"1.2";"1.375";"1.75";-1,58987611903142;-1,22968376235249
"601";2336;"Weiblich";2;2;1;2;1;1;1;2;2;3;2;3;2;1;1;1;3;3;"1.6";"2";"1.5";-0,914661631468065;-0,24382345885081
"602";2337;"Weiblich";3;3;2;4;2;3;3;4;2;3;3;4;3;3;3;2;3;3;"2.8";"3.125";"2.75";1,11098183122199;1,53072508745221
"603";2338;"Männlich";2;2;2;1;2;1;2;1;1;2;1;1;1;1;1;2;3;3;"1.8";"1.25";"1.75";-0,57705438768639;-1,42685582305282
"604";2339;"Männlich";2;2;2;1;2;1;2;2;1;4;2;3;2;1;2;3;3;3;"1.8";"2.125";"2.25";-0,57705438768639;-0,0466513981504753
"605";2340;"Männlich";1;1;2;2;1;1;1;1;1;2;2;2;1;1;1;1;5;1;"1.4";"1.375";"1";-1,25226887524974;-1,22968376235249
"606";2341;"Weiblich";1;1;1;2;2;2;3;2;1;3;1;3;2;1;1;2;5;1;"1.4";"2.125";"1.25";-1,25226887524974;-0,0466513981504753
"607";2342;"";3;2;2;3;3;3;4;4;2;2;3;3;3;1;1;2;4;2;"2.6";"3";"1.5";0,77337458744031;1,33355302675187
"608";2343;"Männlich";2;3;1;2;2;2;2;2;1;3;2;3;2;1;1;2;5;1;"2";"2.125";"1.25";-0,239447143904715;-0,0466513981504753
"609";2344;"Weiblich";3;3;2;3;3;1;2;3;3;2;2;1;2;1;1;1;5;1;"2.8";"2";"1";1,11098183122199;-0,24382345885081
"610";2345;"Männlich";2;2;2;2;2;1;2;2;2;3;2;2;1;1;1;1;5;1;"2";"1.875";"1";-0,239447143904715;-0,440995519551146
"611";2346;"Männlich";3;3;2;3;3;3;4;4;2;4;2;2;3;3;3;3;2;4;"2.8";"3";"3.25";1,11098183122199;1,33355302675187
"612";2347;"Weiblich";2;2;1;2;2;2;2;2;1;3;3;3;2;1;1;1;5;1;"1.8";"2.25";"1";-0,57705438768639;0,15052066254986
"613";2348;"Weiblich";3;3;3;3;3;2;4;3;3;2;3;3;2;1;1;1;5;1;"3";"2.75";"1";1,44858907500366;0,9392089053512
"614";2349;"Männlich";2;2;2;1;1;1;1;2;1;3;3;2;1;1;1;1;5;1;"1.6";"1.75";"1";-0,914661631468065;-0,638167580251481
"615";2350;"Weiblich";2;2;2;2;2;4;3;2;1;3;3;3;1;1;1;1;5;1;"2";"2.5";"1";-0,239447143904715;0,54486478395053
"616";2351;"Männlich";2;1;1;1;2;1;2;2;1;3;1;2;3;1;1;1;4;2;"1.4";"1.875";"1.25";-1,25226887524974;-0,440995519551146
"617";2352;"Weiblich";3;2;4;3;2;1;3;2;1;1;3;2;3;1;1;1;5;1;"2.8";"2";"1";1,11098183122199;-0,24382345885081
"618";2353;"Weiblich";3;3;2;2;2;2;3;2;2;2;2;2;2;2;3;2;4;2;"2.4";"2.125";"2.25";0,435767343658635;-0,0466513981504753
"619";2354;"Männlich";2;2;2;1;1;3;2;1;1;3;1;2;1;2;3;4;3;3;"1.6";"1.75";"3";-0,914661631468065;-0,638167580251481
"620";2355;"Weiblich";2;2;2;2;2;1;3;1;1;2;2;3;1;1;1;1;5;1;"2";"1.75";"1";-0,239447143904715;-0,638167580251481
"621";2356;"Männlich";3;3;2;3;2;3;3;3;2;2;3;4;3;2;4;2;2;4;"2.6";"2.875";"3";0,77337458744031;1,13638096605154
"622";2357;"Männlich";1;2;2;1;1;2;2;2;1;2;2;2;2;2;1;1;2;4;"1.4";"1.875";"2";-1,25226887524974;-0,440995519551146
"623";2358;"Männlich";2;3;1;1;1;1;1;2;3;2;2;2;2;1;1;2;3;3;"1.6";"1.875";"1.75";-0,914661631468065;-0,440995519551146
"624";2359;"Männlich";2;3;2;3;2;1;3;2;2;3;2;3;3;4;3;NA;3;3;"2.4";"2.375";"3.33333333333333";0,435767343658635;0,347692723250195
"625";2360;"Männlich";2;3;1;1;2;2;4;4;4;4;4;4;2;4;3;4;4;2;"1.8";"3.5";"3.25";-0,57705438768639;2,12224126955321
"626";2361;"Männlich";2;2;1;4;4;2;3;3;2;3;3;2;1;3;5;5;3;3;"2.6";"2.375";"4";0,77337458744031;0,347692723250195
"627";2362;"Männlich";3;2;3;2;1;2;2;2;1;3;1;3;1;1;1;1;5;1;"2.2";"1.875";"1";0,0981600998769604;-0,440995519551146
"628";2363;"Weiblich";3;3;2;3;3;3;2;2;2;3;3;4;3;1;1;2;4;2;"2.8";"2.75";"1.5";1,11098183122199;0,9392089053512
"629";2365;"Weiblich";2;2;1;1;1;1;1;1;1;1;1;2;1;1;1;1;5;1;"1.4";"1.125";"1";-1,25226887524974;-1,62402788375316
"630";2366;"Weiblich";3;3;1;3;2;3;3;2;3;4;4;4;3;2;1;3;3;3;"2.4";"3.25";"2.25";0,435767343658635;1,72789714815254
"631";2367;"Männlich";3;3;2;2;2;1;4;1;3;2;1;1;1;1;1;4;5;1;"2.4";"1.75";"1.75";0,435767343658635;-0,638167580251481
"632";2368;"Weiblich";3;3;3;3;2;4;3;2;3;4;3;3;2;3;2;2;4;2;"2.8";"3";"2.25";1,11098183122199;1,33355302675187
"633";2369;"Weiblich";2;3;2;3;2;1;2;2;2;3;3;3;3;1;2;2;5;1;"2.4";"2.375";"1.5";0,435767343658635;0,347692723250195
"634";2372;"Weiblich";4;2;3;4;3;3;4;4;3;3;4;4;3;4;5;4;4;2;"3.2";"3.5";"3.75";1,78619631878534;2,12224126955321
"635";2373;"Männlich";2;2;1;1;1;1;1;1;1;1;1;1;1;3;3;3;3;3;"1.4";"1";"3";-1,25226887524974;-1,82119994445349
"636";2374;"Männlich";2;3;2;2;3;1;1;2;1;3;1;2;1;3;4;3;4;2;"2.4";"1.5";"3";0,435767343658635;-1,03251170165215
"637";2375;"Männlich";2;2;2;2;2;2;1;2;3;3;2;3;1;2;2;2;4;2;"2";"2.125";"2";-0,239447143904715;-0,0466513981504753
"638";2377;"Weiblich";2;2;2;2;2;1;1;1;1;3;1;2;1;1;1;1;5;1;"2";"1.375";"1";-0,239447143904715;-1,22968376235249
"639";2378;"Männlich";1;1;1;2;1;1;3;1;1;1;1;1;1;1;1;1;1;5;"1.2";"1.25";"2";-1,58987611903142;-1,42685582305282
"640";2379;"Weiblich";3;3;2;1;4;1;1;1;3;2;1;2;2;4;1;4;5;1;"2.6";"1.625";"2.5";0,77337458744031;-0,835339640951816
"641";2380;"Männlich";2;2;2;1;1;2;2;1;1;3;1;4;1;2;2;2;1;5;"1.6";"1.875";"2.75";-0,914661631468065;-0,440995519551146
"642";2382;"Männlich";3;1;1;1;1;1;1;2;2;2;1;1;1;1;1;1;3;3;"1.4";"1.375";"1.5";-1,25226887524974;-1,22968376235249
"643";2383;"Weiblich";2;2;2;2;2;1;3;2;3;3;2;2;1;1;1;1;4;2;"2";"2.125";"1.25";-0,239447143904715;-0,0466513981504753
"644";2384;"Weiblich";2;2;2;1;2;1;3;2;1;2;2;2;1;NA;1;2;5;1;"1.8";"1.75";"1.33333333333333";-0,57705438768639;-0,638167580251481
"645";2385;"Weiblich";3;4;2;3;3;2;3;2;1;3;2;3;1;1;2;1;3;3;"3";"2.125";"1.75";1,44858907500366;-0,0466513981504753
"646";2386;"Männlich";2;1;2;1;1;1;2;1;1;1;1;1;1;1;1;1;5;1;"1.4";"1.125";"1";-1,25226887524974;-1,62402788375316
"647";2388;"Männlich";3;3;1;1;1;1;3;4;4;1;4;2;1;1;1;1;5;1;"1.8";"2.5";"1";-0,57705438768639;0,54486478395053
"648";2389;"Weiblich";3;4;3;2;4;1;3;2;2;3;4;2;3;1;1;1;5;1;"3.2";"2.5";"1";1,78619631878534;0,54486478395053
"649";2390;"Männlich";1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;2;5;1;"1.2";"1";"1.25";-1,58987611903142;-1,82119994445349
"650";2392;"Männlich";2;2;2;2;2;1;2;1;1;2;2;2;2;1;1;1;5;1;"2";"1.625";"1";-0,239447143904715;-0,835339640951816
"651";2393;"Männlich";2;1;3;2;1;1;2;1;1;2;1;3;1;1;1;1;4;2;"1.8";"1.5";"1.25";-0,57705438768639;-1,03251170165215
"652";2394;"Weiblich";4;4;2;4;4;2;3;3;2;2;3;3;2;1;1;1;5;1;"3.6";"2.5";"1";2,46141080634869;0,54486478395053
"653";2395;"Weiblich";2;3;3;2;3;2;3;3;3;1;3;3;1;1;1;4;5;1;"2.6";"2.375";"1.75";0,77337458744031;0,347692723250195
"654";2396;"Männlich";2;2;2;2;3;2;2;2;2;2;2;2;2;4;4;5;5;1;"2.2";"2";"3.5";0,0981600998769604;-0,24382345885081
"655";2397;"Weiblich";2;3;2;2;1;1;2;4;2;1;4;3;2;2;3;4;4;2;"2";"2.375";"2.75";-0,239447143904715;0,347692723250195
"656";2398;"Männlich";2;2;1;2;2;2;2;2;2;2;2;2;2;1;1;1;4;2;"1.8";"2";"1.25";-0,57705438768639;-0,24382345885081
"657";2399;"Weiblich";2;3;2;3;1;1;1;1;1;3;2;2;1;1;1;1;5;1;"2.2";"1.5";"1";0,0981600998769604;-1,03251170165215
"658";2400;"Weiblich";1;1;2;1;1;1;1;1;1;2;1;1;1;1;1;1;5;1;"1.2";"1.125";"1";-1,58987611903142;-1,62402788375316
"659";2401;"Weiblich";2;2;2;2;2;1;2;2;2;4;1;2;2;NA;1;1;5;1;"2";"2";"1";-0,239447143904715;-0,24382345885081
"660";2402;"Männlich";2;3;3;2;2;3;1;2;1;1;2;2;1;3;3;3;5;1;"2.4";"1.625";"2.5";0,435767343658635;-0,835339640951816
"661";2403;"Weiblich";2;3;3;3;3;2;2;2;2;2;2;2;2;1;1;1;4;2;"2.8";"2";"1.25";1,11098183122199;-0,24382345885081
"662";2404;"Männlich";2;2;2;1;2;1;1;1;1;3;1;3;1;2;2;1;5;1;"1.8";"1.5";"1.5";-0,57705438768639;-1,03251170165215
"663";2405;"Weiblich";4;3;3;2;4;3;3;3;3;4;4;4;3;1;1;1;5;1;"3.2";"3.375";"1";1,78619631878534;1,92506920885288
"664";2407;"Männlich";4;3;3;3;4;3;4;3;4;3;3;3;4;5;4;5;5;1;"3.4";"3.375";"3.75";2,12380356256701;1,92506920885288
"665";2408;"Weiblich";2;2;4;2;2;4;4;4;1;4;4;4;4;2;2;3;4;2;"2.4";"3.625";"2.25";0,435767343658635;2,31941333025355
"666";2409;"Weiblich";2;3;3;3;2;3;3;3;3;3;3;3;3;1;1;1;5;1;"2.6";"3";"1";0,77337458744031;1,33355302675187
"667";2410;"Weiblich";3;3;2;3;2;1;1;1;1;1;2;1;1;2;1;2;5;1;"2.6";"1.125";"1.5";0,77337458744031;-1,62402788375316
"668";2411;"Weiblich";3;2;2;3;3;1;4;4;3;4;4;4;3;3;4;3;3;3;"2.6";"3.375";"3.25";0,77337458744031;1,92506920885288
"669";2412;"Weiblich";3;3;4;3;2;1;1;1;1;2;2;2;2;1;2;1;5;1;"3";"1.5";"1.25";1,44858907500366;-1,03251170165215
"670";2414;"Weiblich";4;3;2;3;3;2;3;3;3;3;3;3;2;1;1;1;5;1;"3";"2.75";"1";1,44858907500366;0,9392089053512
"671";2415;"Weiblich";1;2;1;1;2;2;2;2;1;3;2;2;1;1;1;1;4;2;"1.4";"1.875";"1.25";-1,25226887524974;-0,440995519551146
"672";2416;"Weiblich";3;3;2;3;3;2;2;1;3;4;3;4;1;2;3;3;5;1;"2.8";"2.5";"2.25";1,11098183122199;0,54486478395053
"673";2417;"Weiblich";2;1;1;2;1;1;2;3;1;4;3;3;1;1;1;1;5;1;"1.4";"2.25";"1";-1,25226887524974;0,15052066254986
"674";2418;"Weiblich";4;4;4;3;3;2;4;3;2;3;3;3;2;1;1;1;5;1;"3.6";"2.75";"1";2,46141080634869;0,9392089053512
"675";2419;"Weiblich";2;3;2;3;3;3;3;4;4;4;3;4;3;4;1;1;3;3;"2.6";"3.5";"2.25";0,77337458744031;2,12224126955321
"676";2420;"Weiblich";3;2;1;1;2;1;1;1;1;3;1;3;2;1;1;2;3;3;"1.8";"1.625";"1.75";-0,57705438768639;-0,835339640951816
"677";2421;"Weiblich";3;3;3;3;3;2;2;2;3;3;2;3;2;1;2;3;3;3;"3";"2.375";"2.25";1,44858907500366;0,347692723250195
"678";2422;"Männlich";2;2;1;2;1;4;4;3;4;4;1;4;1;4;1;3;3;3;"1.6";"3.125";"2.75";-0,914661631468065;1,53072508745221
"679";2423;"Weiblich";2;1;3;3;3;2;2;1;3;3;3;3;2;4;5;4;4;2;"2.4";"2.375";"3.75";0,435767343658635;0,347692723250195
"680";2424;"Weiblich";2;3;1;3;1;1;2;2;1;3;2;3;1;1;1;1;5;1;"2";"1.875";"1";-0,239447143904715;-0,440995519551146
"681";2425;"Weiblich";3;3;2;2;2;1;4;3;3;2;1;3;1;1;1;1;5;1;"2.4";"2.25";"1";0,435767343658635;0,15052066254986
"682";2426;"Männlich";4;4;4;3;2;4;4;4;3;4;4;4;4;4;3;4;3;3;"3.4";"3.875";"3.5";2,12380356256701;2,71375745165422
"683";2427;"Weiblich";4;3;3;2;2;2;3;3;3;3;3;3;4;4;2;3;4;2;"2.8";"3";"2.75";1,11098183122199;1,33355302675187
"684";2428;"Weiblich";4;4;4;4;3;4;4;3;4;2;3;4;3;1;1;1;5;1;"3.8";"3.375";"1";2,79901805013036;1,92506920885288
"685";2429;"Männlich";2;1;1;1;1;1;4;1;1;3;1;3;1;1;1;1;5;1;"1.2";"1.875";"1";-1,58987611903142;-0,440995519551146
"686";2430;"Männlich";2;1;1;1;1;1;3;3;1;3;1;3;1;1;1;1;4;2;"1.2";"2";"1.25";-1,58987611903142;-0,24382345885081
"687";2432;"Männlich";4;3;3;3;3;3;3;4;4;3;3;3;3;3;3;4;5;1;"3.2";"3.25";"2.75";1,78619631878534;1,72789714815254
"688";2433;"Männlich";2;2;2;1;1;1;1;1;1;2;3;3;1;1;1;1;4;2;"1.6";"1.625";"1.25";-0,914661631468065;-0,835339640951816
"689";2434;"Weiblich";3;3;2;1;1;2;1;1;1;2;2;2;1;1;1;1;4;2;"2";"1.5";"1.25";-0,239447143904715;-1,03251170165215
"690";2435;"Weiblich";2;2;1;1;1;1;1;1;1;1;3;3;1;1;1;1;4;2;"1.4";"1.5";"1.25";-1,25226887524974;-1,03251170165215
"691";2436;"Weiblich";2;3;2;3;3;2;2;2;2;2;2;2;2;1;1;2;3;3;"2.6";"2";"1.75";0,77337458744031;-0,24382345885081
"692";2437;"Weiblich";2;2;3;2;2;1;3;2;2;2;3;2;3;1;2;2;5;1;"2.2";"2.25";"1.5";0,0981600998769604;0,15052066254986
"693";2438;"Männlich";2;3;1;1;2;2;1;1;1;1;1;1;1;3;1;2;3;3;"1.8";"1.125";"2.25";-0,57705438768639;-1,62402788375316
"694";2439;"Männlich";2;2;3;1;2;1;1;2;1;3;1;1;1;1;1;2;5;1;"2";"1.375";"1.25";-0,239447143904715;-1,22968376235249
"695";2440;"Weiblich";2;2;2;2;2;3;2;2;2;3;3;3;2;3;1;2;5;1;"2";"2.5";"1.75";-0,239447143904715;0,54486478395053
"696";2441;"Männlich";2;2;2;2;2;3;2;2;2;3;3;2;3;4;3;4;4;2;"2";"2.5";"3.25";-0,239447143904715;0,54486478395053
"697";2442;"Weiblich";2;2;2;3;1;1;1;1;2;3;1;2;1;1;1;1;5;1;"2";"1.5";"1";-0,239447143904715;-1,03251170165215
"698";2443;"Weiblich";3;3;3;3;2;3;3;3;2;3;3;3;3;3;4;3;3;3;"2.8";"2.875";"3.25";1,11098183122199;1,13638096605154
"699";2444;"Männlich";2;2;1;2;1;2;3;2;2;4;4;4;2;1;1;1;4;2;"1.6";"2.875";"1.25";-0,914661631468065;1,13638096605154
"700";2445;"Weiblich";3;2;2;2;2;2;3;3;2;3;3;3;2;1;1;2;4;2;"2.2";"2.625";"1.5";0,0981600998769604;0,742036844650865
"701";2446;"Weiblich";2;2;1;1;1;2;2;1;2;3;3;2;1;1;1;1;5;1;"1.4";"2";"1";-1,25226887524974;-0,24382345885081
"702";2447;"Männlich";2;2;2;2;2;2;2;1;1;3;1;3;1;1;1;1;4;2;"2";"1.75";"1.25";-0,239447143904715;-0,638167580251481
"703";2448;"Männlich";3;3;2;1;2;1;1;1;1;3;1;3;2;1;1;1;5;1;"2.2";"1.625";"1";0,0981600998769604;-0,835339640951816
"704";2449;"Männlich";2;1;1;1;2;1;2;1;1;2;1;2;1;1;1;1;5;1;"1.4";"1.375";"1";-1,25226887524974;-1,22968376235249
"705";2450;"Weiblich";3;3;3;3;2;2;3;3;2;4;4;4;3;1;1;1;5;1;"2.8";"3.125";"1";1,11098183122199;1,53072508745221
"706";2451;"Männlich";2;3;2;4;2;2;3;2;1;2;3;1;2;1;1;1;5;1;"2.6";"2";"1";0,77337458744031;-0,24382345885081
"707";2452;"Weiblich";2;3;3;2;3;1;2;4;3;4;4;4;4;1;1;1;5;1;"2.6";"3.25";"1";0,77337458744031;1,72789714815254
"708";2453;"Weiblich";2;2;1;2;1;2;3;3;1;3;3;4;3;3;1;3;3;3;"1.6";"2.75";"2.5";-0,914661631468065;0,9392089053512
"709";2454;"Weiblich";4;3;1;2;2;2;4;2;1;2;2;1;1;1;1;1;5;1;"2.4";"1.875";"1";0,435767343658635;-0,440995519551146
"710";2455;"Männlich";2;2;3;4;3;3;3;3;3;2;3;2;3;4;4;4;4;2;"2.8";"2.75";"3.5";1,11098183122199;0,9392089053512
"711";2457;"Weiblich";2;2;2;2;2;1;2;1;1;1;2;1;1;1;1;1;5;1;"2";"1.25";"1";-0,239447143904715;-1,42685582305282
"712";2459;"Männlich";2;3;2;2;3;1;3;2;1;2;2;2;2;2;1;1;5;1;"2.4";"1.875";"1.25";0,435767343658635;-0,440995519551146
"713";2460;"Weiblich";2;2;2;2;2;1;3;1;1;2;1;2;1;1;1;1;5;1;"2";"1.5";"1";-0,239447143904715;-1,03251170165215
"714";2461;"Männlich";1;2;1;2;2;1;2;2;1;1;1;2;1;1;1;2;4;2;"1.6";"1.375";"1.5";-0,914661631468065;-1,22968376235249
"715";2462;"Männlich";2;2;2;3;2;3;3;3;2;2;3;3;2;4;4;4;4;2;"2.2";"2.625";"3.5";0,0981600998769604;0,742036844650865
"716";2463;"Weiblich";4;4;3;2;4;1;2;2;1;2;1;2;1;1;1;1;5;1;"3.4";"1.5";"1";2,12380356256701;-1,03251170165215
"717";2464;"Weiblich";2;2;2;2;2;1;1;2;2;1;2;3;1;1;1;1;5;1;"2";"1.625";"1";-0,239447143904715;-0,835339640951816
"718";2465;"Männlich";2;2;2;2;2;3;3;3;3;2;3;3;3;3;3;2;3;3;"2";"2.875";"2.75";-0,239447143904715;1,13638096605154
"719";2466;"Weiblich";2;2;1;2;2;2;2;2;2;4;3;3;2;1;1;1;4;2;"1.8";"2.5";"1.25";-0,57705438768639;0,54486478395053
"720";2467;"Männlich";3;3;1;2;2;4;2;2;1;2;2;2;2;1;1;1;3;3;"2.2";"2.125";"1.5";0,0981600998769604;-0,0466513981504753
"721";2468;"Männlich";2;2;2;2;2;2;2;1;1;3;2;2;2;1;1;1;4;2;"2";"1.875";"1.25";-0,239447143904715;-0,440995519551146
"722";2469;"Weiblich";2;2;2;1;1;1;1;2;1;2;1;1;1;1;1;1;3;3;"1.6";"1.25";"1.5";-0,914661631468065;-1,42685582305282
"723";2470;"Männlich";2;2;2;2;2;3;3;2;2;3;2;2;1;3;1;4;4;2;"2";"2.25";"2.5";-0,239447143904715;0,15052066254986
"724";2472;"Weiblich";2;2;2;2;2;1;2;2;2;2;2;2;2;4;4;5;3;3;"2";"1.875";"4";-0,239447143904715;-0,440995519551146
"725";2473;"Männlich";2;3;2;2;2;3;3;3;2;3;3;3;2;2;3;3;3;3;"2.2";"2.75";"2.75";0,0981600998769604;0,9392089053512
"726";2474;"Weiblich";3;2;2;2;2;1;2;3;1;2;3;2;1;1;2;2;3;3;"2.2";"1.875";"2";0,0981600998769604;-0,440995519551146
"727";2476;"Weiblich";2;2;2;2;2;2;2;3;2;2;2;2;1;2;2;2;5;1;"2";"2";"1.75";-0,239447143904715;-0,24382345885081
"728";2477;"Männlich";2;3;2;2;3;2;3;2;1;2;3;2;2;1;1;1;4;2;"2.4";"2.125";"1.25";0,435767343658635;-0,0466513981504753
"729";2478;"Weiblich";2;1;1;1;2;2;3;2;1;2;2;2;1;2;1;1;5;1;"1.4";"1.875";"1.25";-1,25226887524974;-0,440995519551146
"730";2479;"Männlich";3;2;2;1;1;3;3;2;2;2;3;3;2;1;1;1;5;1;"1.8";"2.5";"1";-0,57705438768639;0,54486478395053
"731";2480;"Männlich";2;2;2;1;1;2;2;2;2;3;2;3;2;3;3;2;1;5;"1.6";"2.25";"3.25";-0,914661631468065;0,15052066254986
"732";2481;"Weiblich";2;2;1;1;1;1;2;1;1;4;4;4;1;1;1;1;4;2;"1.4";"2.25";"1.25";-1,25226887524974;0,15052066254986
"733";2482;"Weiblich";1;1;1;3;2;1;1;1;1;1;1;1;1;1;1;1;5;1;"1.6";"1";"1";-0,914661631468065;-1,82119994445349
"734";2483;"Männlich";3;2;1;1;1;2;3;2;2;3;2;2;3;2;1;2;4;2;"1.6";"2.375";"1.75";-0,914661631468065;0,347692723250195
"735";2484;"Weiblich";2;2;3;1;1;1;4;3;2;2;4;3;3;1;1;1;5;1;"1.8";"2.75";"1";-0,57705438768639;0,9392089053512
"736";2485;"Männlich";2;2;2;2;1;1;2;2;1;2;1;2;1;1;1;1;5;1;"1.8";"1.5";"1";-0,57705438768639;-1,03251170165215
"737";2486;"Männlich";3;2;1;1;3;1;1;3;3;4;3;3;2;2;1;3;1;5;"2";"2.5";"2.75";-0,239447143904715;0,54486478395053
"738";2487;"Männlich";3;2;3;2;2;3;2;3;3;3;3;2;2;2;3;2;3;3;"2.4";"2.625";"2.5";0,435767343658635;0,742036844650865
"739";2489;"Männlich";3;2;3;2;3;3;3;2;2;3;3;2;2;4;4;4;3;3;"2.6";"2.5";"3.75";0,77337458744031;0,54486478395053
"740";2490;"Männlich";2;2;3;2;3;2;3;2;3;2;3;2;3;2;3;3;4;2;"2.4";"2.5";"2.5";0,435767343658635;0,54486478395053
"741";2491;"Weiblich";4;4;2;2;4;4;4;4;4;4;4;4;4;1;1;1;3;3;"3.2";"4";"1.5";1,78619631878534;2,91092951235455
"742";2492;"Weiblich";2;1;2;1;1;1;2;1;1;4;2;4;2;1;1;1;3;3;"1.4";"2.125";"1.5";-1,25226887524974;-0,0466513981504753
"743";2493;"Männlich";1;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;5;1;"1.4";"1";"1";-1,25226887524974;-1,82119994445349
"744";2494;"Weiblich";2;3;3;2;2;2;2;3;3;3;2;2;1;1;3;3;3;3;"2.4";"2.25";"2.5";0,435767343658635;0,15052066254986
"745";2496;"Männlich";2;3;3;2;1;2;2;3;3;2;2;2;3;5;4;3;2;4;"2.2";"2.375";"4";0,0981600998769604;0,347692723250195
"746";2497;"Weiblich";2;3;2;2;2;1;2;2;1;2;2;2;2;1;1;1;5;1;"2.2";"1.75";"1";0,0981600998769604;-0,638167580251481
"747";2498;"Männlich";2;1;1;1;2;1;1;1;1;1;1;2;1;1;1;1;3;3;"1.4";"1.125";"1.5";-1,25226887524974;-1,62402788375316
"748";2499;"Männlich";2;1;1;2;1;1;3;3;1;3;2;3;1;1;1;1;5;1;"1.4";"2.125";"1";-1,25226887524974;-0,0466513981504753
"749";2500;"Männlich";2;3;2;3;4;1;1;3;2;3;2;2;2;1;1;3;3;3;"2.8";"2";"2";1,11098183122199;-0,24382345885081
"750";2501;"Männlich";2;1;1;2;3;3;2;2;3;3;2;3;2;4;2;3;3;3;"1.8";"2.5";"3";-0,57705438768639;0,54486478395053
"751";2502;"Weiblich";3;2;2;2;2;4;3;2;2;2;2;2;2;1;1;1;2;4;"2.2";"2.375";"1.75";0,0981600998769604;0,347692723250195
"752";2503;"Weiblich";3;2;2;1;2;1;3;2;1;2;1;1;1;1;1;1;5;1;"2";"1.5";"1";-0,239447143904715;-1,03251170165215
"753";2504;"Männlich";2;2;2;2;2;2;2;2;2;2;2;2;2;3;3;3;3;3;"2";"2";"3";-0,239447143904715;-0,24382345885081
"754";2505;"Weiblich";2;2;2;2;2;1;2;2;1;1;1;1;1;1;1;1;3;3;"2";"1.25";"1.5";-0,239447143904715;-1,42685582305282
"755";2506;"Weiblich";2;2;3;2;3;3;2;4;2;3;3;3;3;4;3;4;3;3;"2.4";"2.875";"3.5";0,435767343658635;1,13638096605154
"756";2507;"Weiblich";2;2;3;3;2;1;3;2;1;3;2;2;1;1;1;1;3;3;"2.4";"1.875";"1.5";0,435767343658635;-0,440995519551146
"757";2508;"Weiblich";2;2;2;1;2;1;1;3;1;3;2;3;1;2;1;1;4;2;"1.8";"1.875";"1.5";-0,57705438768639;-0,440995519551146
"758";2509;"Männlich";2;2;1;2;2;1;1;1;3;3;1;2;1;1;1;1;5;1;"1.8";"1.625";"1";-0,57705438768639;-0,835339640951816
"759";2510;"Weiblich";3;3;3;2;2;1;2;3;3;3;2;2;1;2;1;1;5;1;"2.6";"2.125";"1.25";0,77337458744031;-0,0466513981504753
